student_id,gender,age,previous_grade,study_hours,attendance,participation,assignment_scores,quiz_scores,internal_marks,sleep_hours,exercise_hours,parental_education,family_support,internet_access,extracurricular,part_time_job,final_score
S0440,Male,24,B,11.97,76.44,64.99,80.37,93.97,41.25,6.32,3.91,Bachelor,Low,Yes,No,No,88.41
S0441,Male,18,A,2.88,73.11,49.17,72.02,,32.21,9.3,0.65,High School,Low,Yes,Yes,Yes,48.26
S0442,Female,18,B,8.29,60.54,82.55,37.97,94.01,38.42,6.9,0.92,High School,Medium,No,Yes,Yes,43.91
S0443,Male,18,C,1.93,93.62,83.66,,,43.4,,5.0,Bachelor,Medium,Yes,Yes,No,57.16
S0444,Female,22,A,1.67,68.6,53.01,70.89,75.22,47.54,7.64,0.33,High School,Medium,Yes,No,Yes,27.48
S0445,Female,21,B,3.66,95.4,61.8,79.95,72.39,41.17,7.66,0.1,High School,Medium,Yes,Yes,No,59.24
S0446,Male,22,C,9.53,72.5,60.8,72.09,,44.07,6.63,2.94,High School,Medium,Yes,No,No,76.25
S0447,Male,21,B,2.64,91.38,63.85,85.47,63.45,46.61,7.75,3.04,Bachelor,Low,Yes,No,No,55.45
S0448,Female,22,C,0.71,89.74,61.55,43.83,91.57,19.21,6.8,0.96,Bachelor,Medium,No,No,No,11.89
S0449,Male,22,A,6.17,92.3,58.85,97.16,77.91,41.46,,,Master,High,Yes,No,Yes,87.54
S0450,Female,23,A,3.14,86.99,65.79,86.74,62.14,37.77,6.84,2.71,Bachelor,High,Yes,Yes,Yes,63.72
S0451,Female,20,C,,75.59,77.97,94.94,54.85,39.34,8.93,2.01,Bachelor,Medium,Yes,Yes,No,56.75
S0452,Female,22,B,1.74,90.12,65.34,70.2,53.08,37.16,7.8,0.46,Bachelor,High,Yes,No,No,39.39
S0453,Female,23,C,3.63,93.77,88.45,86.13,51.2,34.19,8.15,0.03,Bachelor,Medium,Yes,No,No,53.55
S0454,Female,19,B,0.83,80.68,53.35,81.53,56.42,34.41,7.0,0.98,Bachelor,Low,Yes,Yes,Yes,25.01
S0455,Male,20,B,10.89,78.49,77.9,71.4,85.32,19.48,4.09,2.94,PhD,High,Yes,Yes,Yes,84.22
S0456,Male,22,C,6.97,,62.41,65.0,55.25,25.14,5.17,3.39,PhD,Low,Yes,Yes,Yes,43.34
S0457,Female,24,C,3.51,91.23,60.12,68.55,76.52,32.82,6.57,4.69,Master,Medium,Yes,Yes,Yes,55.61
S0458,Female,18,C,6.06,50.0,72.46,75.9,54.54,40.55,5.3,3.17,PhD,Medium,Yes,Yes,Yes,45.6
S0459,Male,19,B,1.93,76.39,73.93,66.04,67.54,32.26,6.21,1.3,Bachelor,Medium,Yes,Yes,No,38.57
S0460,Male,19,C,6.76,67.1,78.8,98.05,68.13,27.9,6.16,0.88,Bachelor,Medium,Yes,Yes,Yes,57.58
S0461,Female,23,B,2.54,83.67,72.03,84.25,64.41,26.11,6.2,2.24,Master,Medium,Yes,Yes,No,48.17
S0462,Male,19,A,2.4,75.59,77.58,32.58,69.1,36.91,9.16,2.02,Bachelor,Medium,No,Yes,No,41.04
S0463,Female,20,D,1.43,65.39,74.53,68.9,74.0,37.46,6.92,1.16,Master,Medium,Yes,No,Yes,21.96
S0464,Male,22,A,4.55,77.36,87.65,76.61,72.75,30.89,8.4,0.14,Master,Medium,Yes,No,No,64.2
S0465,Female,22,D,3.4,76.32,71.57,71.66,82.46,,7.25,3.91,PhD,High,Yes,No,No,58.65
S0466,Male,24,B,8.47,64.85,70.47,73.67,56.19,26.09,,0.91,Bachelor,High,Yes,Yes,No,77.19
S0467,Female,18,B,1.27,94.05,56.45,52.05,77.54,41.15,8.53,0.68,Master,Medium,Yes,Yes,No,38.88
S0468,Male,23,C,4.57,86.25,56.24,82.15,77.86,44.37,,1.49,Bachelor,Low,Yes,No,Yes,39.27
S0469,Male,18,D,7.44,93.65,45.03,81.56,75.55,34.87,9.94,1.68,Bachelor,High,Yes,No,No,63.94
S0470,Female,19,C,3.86,73.39,64.82,62.87,54.88,23.72,6.32,0.35,Bachelor,Low,Yes,Yes,No,27.71
S0471,Male,24,C,2.5,81.52,35.05,84.72,84.43,34.94,7.3,2.72,Master,Medium,Yes,Yes,No,44.7
S0472,Female,18,C,3.79,83.85,30.1,73.23,57.95,38.16,7.57,0.51,PhD,Medium,Yes,Yes,No,43.92
S0473,Male,20,C,8.02,64.37,41.82,88.19,87.83,42.45,7.73,0.31,High School,High,No,Yes,No,50.57
S0474,Female,22,C,8.02,95.45,84.57,48.78,72.29,25.73,8.19,0.78,Bachelor,Low,Yes,Yes,No,56.38
S0475,Male,19,B,3.04,,80.94,96.3,72.96,44.16,5.86,1.97,Bachelor,Low,Yes,No,No,60.29
S0476,Female,24,B,7.93,89.46,75.65,56.52,59.72,47.22,8.07,5.0,PhD,Medium,Yes,Yes,No,86.86
S0477,Male,18,B,3.27,83.41,40.1,66.98,89.0,25.34,7.87,2.49,Bachelor,Medium,Yes,No,No,47.43
S0478,Female,23,D,6.01,50.0,,62.13,57.92,28.39,7.0,,High School,Medium,Yes,No,Yes,13.91
S0479,Male,20,D,4.95,93.17,80.35,62.61,,,6.72,0.23,Bachelor,Medium,Yes,No,Yes,52.67
S0480,Female,20,A,2.42,,70.0,78.21,53.65,,5.79,0.11,Bachelor,Medium,Yes,No,No,36.33
S0481,Female,18,C,1.47,94.58,76.74,30.34,,31.52,7.72,1.22,High School,Low,Yes,No,Yes,23.6
S0482,Female,22,D,7.57,82.22,77.07,89.17,76.66,42.22,6.01,0.51,Bachelor,Low,Yes,Yes,Yes,56.66
S0483,Male,18,B,9.01,92.45,53.57,83.01,62.04,25.35,7.36,2.64,PhD,High,Yes,No,No,78.92
S0484,Female,19,C,,98.54,77.73,58.0,33.32,45.01,6.85,,Master,High,Yes,No,Yes,55.85
S0485,Male,18,D,3.27,73.07,84.81,57.02,52.11,30.78,5.0,5.0,High School,Medium,Yes,Yes,Yes,26.47
S0486,Female,20,A,1.12,80.89,87.41,78.67,60.19,,5.6,0.44,PhD,Low,Yes,No,No,68.0
S0487,Male,24,C,,82.61,58.18,86.19,92.68,22.42,7.61,1.0,Bachelor,Low,No,No,No,54.08
S0488,Female,18,B,4.12,82.86,49.84,69.67,76.56,39.02,6.21,1.04,High School,Medium,Yes,No,No,49.81
S0489,Male,22,D,2.71,62.0,,65.5,66.38,48.07,6.16,0.41,High School,High,Yes,Yes,No,39.07
S0490,Male,24,D,6.13,,88.57,43.36,87.97,37.96,5.85,1.34,High School,Medium,Yes,Yes,No,50.89
S0491,Female,23,D,0.93,81.8,51.32,90.37,79.26,25.02,5.9,0.88,Master,Medium,Yes,Yes,No,28.17
S0492,Male,21,B,1.36,84.4,73.54,77.39,63.44,26.24,9.46,0.89,High School,High,Yes,Yes,No,45.17
S0493,Male,18,D,1.87,93.75,63.95,81.86,63.26,27.53,5.32,0.68,High School,High,Yes,Yes,No,35.67
S0494,Female,22,C,4.84,79.11,82.17,59.72,66.5,48.06,9.21,0.03,Master,Low,Yes,Yes,No,65.31
S0495,Male,24,B,3.82,71.34,55.97,65.87,77.68,48.86,6.5,1.11,Bachelor,Low,Yes,No,No,37.27
S0496,Male,22,C,5.26,99.18,81.97,92.91,42.08,34.75,6.02,0.61,Master,Low,No,Yes,Yes,38.25
S0497,Male,23,A,7.1,52.55,82.38,89.84,85.2,31.4,7.58,,Master,High,No,Yes,Yes,74.77
S0498,Female,20,C,5.39,91.62,57.98,58.86,77.6,29.78,7.08,0.55,High School,High,No,Yes,No,39.23
S0499,Male,22,B,11.04,84.93,34.22,74.09,70.7,36.87,6.7,0.49,Master,Medium,Yes,Yes,Yes,68.16
S0500,Female,24,A,7.09,93.37,72.92,68.67,64.62,39.73,7.33,0.75,High School,Low,No,Yes,No,54.01
